subject_id	final_taxa	Group	site_specific	rela_abu
420	Pt01	Bacteria	Post-Tx-offIS-24M	Ic	0.0577403245942572
421	Pt01	Bacteria	Post-Tx-offIS-24M	Mb	0.0471311475409836
422	Pt01	Bacteria	Post-Tx-offIS-24M	Ph	0.0937047756874095
423	Pt01	Bacteria	Post-Tx-offIS-24M	Vf	0.0574052812858784
424	Pt01	Corynebacterium tuberculostearicum	Pre-Tx	Ac	0.0921828908554572
425	Pt01	Corynebacterium tuberculostearicum	Pre-Tx	Ra	0.0487003286525246
426	Pt01	Corynebacterium tuberculostearicum	Pre-Tx	Vf	0.00674295055169595
427	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ac	0.0280296784830998
428	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Hp	0.0266924564796905
429	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ic	0.0639825218476904
430	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Mb	0.00922131147540984
431	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ph	0.19356005788712
432	Pt01	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Vf	0.0179869881362419
433	Pt01	Cutibacterium acnes	Pre-Tx	Ac	0.261061946902655
434	Pt01	Cutibacterium acnes	Pre-Tx	Ra	0.248580818643561
435	Pt01	Cutibacterium acnes	Pre-Tx	Vf	0.943808745402534
436	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Ac	0.145094806265458
437	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Hp	0.058027079303675
438	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Ic	0.0140449438202247
439	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Mb	0.0310792349726776
440	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Ph	0.0506512301013025
441	Pt01	Cutibacterium acnes	Post-Tx-offIS-24M	Vf	0.161500191350938
442	Pt01	Firmicutes	Pre-Tx	Ac	0.261799410029499
443	Pt01	Firmicutes	Pre-Tx	Ra	0.162533612190021
444	Pt01	Firmicutes	Pre-Tx	Vf	0.0251328156926849
445	Pt01	Firmicutes	Post-Tx-offIS-24M	Ac	0.303380049464138
446	Pt01	Firmicutes	Post-Tx-offIS-24M	Hp	0.53926499032882
447	Pt01	Firmicutes	Post-Tx-offIS-24M	Ic	0.291510611735331
448	Pt01	Firmicutes	Post-Tx-offIS-24M	Mb	0.406420765027322
449	Pt01	Firmicutes	Post-Tx-offIS-24M	Ph	0.144717800289436
450	Pt01	Firmicutes	Post-Tx-offIS-24M	Vf	0.369307309605817
451	Pt01	Gammaproteobacteria	Pre-Tx	Ac	0.0571533923303835
452	Pt01	Gammaproteobacteria	Pre-Tx	Ra	0.0606513295488497
453	Pt01	Gammaproteobacteria	Pre-Tx	Vf	0.0036779730281978
454	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Ac	0.104699093157461
455	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Hp	0.0808510638297873
456	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Ic	0.046816479400749
457	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Mb	0.0969945355191256
458	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Ph	0.0470332850940666
459	Pt01	Gammaproteobacteria	Post-Tx-offIS-24M	Vf	0.0597014925373134
460	Pt01	Micrococcus luteus	Pre-Tx	Ac	0
461	Pt01	Micrococcus luteus	Pre-Tx	Ra	0
462	Pt01	Micrococcus luteus	Pre-Tx	Vf	0
463	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Ac	0.0222588623248145
464	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Hp	0.0058027079303675
465	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Ic	0.0209113607990012
466	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Mb	0.0338114754098361
467	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Ph	0.00217076700434153
468	Pt01	Micrococcus luteus	Post-Tx-offIS-24M	Vf	0.0179869881362419
469	Pt01	Staphylococcus aureus	Pre-Tx	Ac	0.0346607669616519
470	Pt01	Staphylococcus aureus	Pre-Tx	Ra	0.00597550044816253
471	Pt01	Staphylococcus aureus	Pre-Tx	Vf	0.000408663669799755
472	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Ac	0
473	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Hp	0.000773694390715667
474	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Ic	0
475	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Mb	0
476	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Ph	0.170767004341534
477	Pt01	Staphylococcus aureus	Post-Tx-offIS-24M	Vf	0
478	Pt01	Staphylococcus epidermidis	Pre-Tx	Ac	0.127949852507375
479	Pt01	Staphylococcus epidermidis	Pre-Tx	Ra	0.31102479832686
480	Pt01	Staphylococcus epidermidis	Pre-Tx	Vf	0.00510829587249693
481	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ac	0.0247320692497939
482	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Hp	0.0676982591876209
483	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ic	0.0277777777777777
484	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Mb	0.0191256830601093
485	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ph	0.0318379160636758
486	Pt01	Staphylococcus epidermidis	Post-Tx-offIS-24M	Vf	0.0199004975124378
487	Pt01	Staphylococcus hominis	Pre-Tx	Ac	0.0324483775811209
488	Pt01	Staphylococcus hominis	Pre-Tx	Ra	0.0253958769046908
489	Pt01	Staphylococcus hominis	Pre-Tx	Vf	0.00469963220269717
490	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Ac	0.0140148392415499
491	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Hp	0.0108317214700193
492	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Ic	0.0839575530586766
493	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Mb	0.00546448087431694
494	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Ph	0.0227930535455861
495	Pt01	Staphylococcus hominis	Post-Tx-offIS-24M	Vf	0.00841944125526215
496	Pt11	Actinobacteriota	Pre-Tx	Ac	0.019349164467898
497	Pt11	Actinobacteriota	Pre-Tx	Hp	0.125443405353112
498	Pt11	Actinobacteriota	Pre-Tx	Ic	0
499	Pt11	Actinobacteriota	Pre-Tx	Mb	0.00565275908479139
500	Pt11	Actinobacteriota	Pre-Tx	Pc	0.00240789790512882
501	Pt11	Actinobacteriota	Pre-Tx	Ph	0.00208768267223382
502	Pt11	Actinobacteriota	Pre-Tx	Ra	0.0307336417713152
503	Pt11	Actinobacteriota	Pre-Tx	Vf	0.132640831002797
504	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Ac	0.147087857847976
505	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Hp	0.0649641577060932
506	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Ic	0.10081466395112
507	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Mb	0.124930594114381
508	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Pc	0.155470249520154
509	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Ph	0.00698649278062414
510	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Ra	0.0194415718717684
511	Pt11	Actinobacteriota	Post-Tx-offIS-12M	Vf	0.139835487661575
512	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Ac	0.0955649419218584
513	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Hp	0.0811213098486728
514	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Ic	0.131093710532963
515	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Mb	0.083705911574764
516	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Pc	0.0898319689788885
517	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Ph	0.0262370540851553
518	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Ra	0.0401851462234378
519	Pt11	Actinobacteriota	Post-Tx-offIS-24M	Vf	0.101037549407115
520	Pt11	Alphaproteobacteria	Pre-Tx	Ac	0.00967458223394898
521	Pt11	Alphaproteobacteria	Pre-Tx	Hp	0.0322476620445017
522	Pt11	Alphaproteobacteria	Pre-Tx	Ic	0.000292997363023733
523	Pt11	Alphaproteobacteria	Pre-Tx	Mb	0.000807537012113055
524	Pt11	Alphaproteobacteria	Pre-Tx	Pc	0.00216710811461594
525	Pt11	Alphaproteobacteria	Pre-Tx	Ph	0
526	Pt11	Alphaproteobacteria	Pre-Tx	Ra	0.00132187706543291
527	Pt11	Alphaproteobacteria	Pre-Tx	Vf	0.0707151418298042
528	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Ac	0.126357354392892
529	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Hp	0.0176971326164875
530	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Ic	0.0234215885947047
531	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Mb	0.056635202665186
532	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Pc	0.0374280230326295
533	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Ph	0.00768514205868653
534	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Ra	0.000206825232678387
535	Pt11	Alphaproteobacteria	Post-Tx-offIS-12M	Vf	0.0454367410889151
536	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Ac	0.199841605068638
537	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Hp	0.0548251054328951
538	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Ic	0.146501641828745
539	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Mb	0.0305514157973174
540	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Pc	0.031882809133994
541	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Ph	0.0260069044879172
542	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Ra	0.00462865558594572
543	Pt11	Alphaproteobacteria	Post-Tx-offIS-24M	Vf	0.106225296442688
544	Pt11	Bacteria	Pre-Tx	Ac	0.020521841102316
545	Pt11	Bacteria	Pre-Tx	Hp	0.164463076426959
546	Pt11	Bacteria	Pre-Tx	Ic	0.000878992089071198
547	Pt11	Bacteria	Pre-Tx	Mb	0.925437415881562
548	Pt11	Bacteria	Pre-Tx	Pc	0.000481579581025764
549	Pt11	Bacteria	Pre-Tx	Ph	0.00069589422407794
550	Pt11	Bacteria	Pre-Tx	Ra	0.069398545935228
551	Pt11	Bacteria	Pre-Tx	Vf	0.0938873351977627
552	Pt11	Bacteria	Post-Tx-offIS-12M	Ac	0.142645607107601
553	Pt11	Bacteria	Post-Tx-offIS-12M	Hp	0.120519713261649
554	Pt11	Bacteria	Post-Tx-offIS-12M	Ic	0.0473523421588595
555	Pt11	Bacteria	Post-Tx-offIS-12M	Mb	0.0607995558023321
556	Pt11	Bacteria	Post-Tx-offIS-12M	Pc	0.080934101087652
557	Pt11	Bacteria	Post-Tx-offIS-12M	Ph	0.00372612948299953
558	Pt11	Bacteria	Post-Tx-offIS-12M	Ra	0.0134436401240951
559	Pt11	Bacteria	Post-Tx-offIS-12M	Vf	0.0595377986682334
560	Pt11	Bacteria	Post-Tx-offIS-24M	Ac	0.0147835269271383
561	Pt11	Bacteria	Post-Tx-offIS-24M	Hp	0.123046390473827
562	Pt11	Bacteria	Post-Tx-offIS-24M	Ic	0.0113665066936095
563	Pt11	Bacteria	Post-Tx-offIS-24M	Mb	0.00769995032290114
564	Pt11	Bacteria	Post-Tx-offIS-24M	Pc	0.013356311934511
565	Pt11	Bacteria	Post-Tx-offIS-24M	Ph	0.000920598388952819
566	Pt11	Bacteria	Post-Tx-offIS-24M	Ra	0.00547022932884494
567	Pt11	Bacteria	Post-Tx-offIS-24M	Vf	0.0185276679841897
568	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Ac	0.00469070653767224
569	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Hp	0.0257981296356014
570	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Ic	0.000878992089071198
571	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Mb	0.00296096904441454
572	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Pc	0.00866843245846376
573	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Ph	0.0762004175365344
574	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Ra	0.00330469266358229
575	Pt11	Corynebacterium tuberculostearicum	Pre-Tx	Vf	0.0231721933679584
576	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ac	0.0488647581441264
577	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Hp	0.0127688172043011
578	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ic	0.0509164969450102
579	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Mb	0.055247084952804
580	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Pc	0.0147152911068458
581	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ph	0.00628784350256171
582	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Ra	0.00144777662874871
583	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-12M	Vf	0.0231100665883275
584	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ac	0.0147835269271383
585	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Hp	0.00520962540312578
586	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ic	0.158373326597626
587	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Mb	0.00769995032290114
588	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Pc	0.0226195605342525
589	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ph	0.00805523590333717
590	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Ra	0.121607405848938
591	Pt11	Corynebacterium tuberculostearicum	Post-Tx-offIS-24M	Vf	0.0158102766798419
592	Pt11	Cutibacterium acnes	Pre-Tx	Ac	0.00938141307534447
593	Pt11	Cutibacterium acnes	Pre-Tx	Hp	0.0780393421476943
594	Pt11	Cutibacterium acnes	Pre-Tx	Ic	0.000292997363023733
595	Pt11	Cutibacterium acnes	Pre-Tx	Mb	0.00296096904441454
596	Pt11	Cutibacterium acnes	Pre-Tx	Pc	0.00144473874307729
597	Pt11	Cutibacterium acnes	Pre-Tx	Ph	0
598	Pt11	Cutibacterium acnes	Pre-Tx	Ra	0.00859220092531395
599	Pt11	Cutibacterium acnes	Pre-Tx	Vf	0.0535357570914902
600	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Ac	0.0903257650542942
601	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Hp	0.59744623655914
602	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Ic	0.0361507128309572
603	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Mb	0.0341476957245974
604	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Pc	0.113883557261676
605	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Ph	0.00186306474149977
606	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Ra	0.0665977249224405
607	Pt11	Cutibacterium acnes	Post-Tx-offIS-12M	Vf	0.161378770074422
608	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Ac	0.273495248152059
609	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Hp	0.313321756387993
610	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Ic	0.0467289719626168
611	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Mb	0.432935916542474
612	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Pc	0.523912106850495
613	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Ph	0.00138089758342923
614	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Ra	0.20008415737429
615	Pt11	Cutibacterium acnes	Post-Tx-offIS-24M	Vf	0.263586956521739
616	Pt11	Firmicutes	Pre-Tx	Ac	0.107593081207857
617	Pt11	Firmicutes	Pre-Tx	Hp	0.329248629474363
618	Pt11	Firmicutes	Pre-Tx	Ic	0.401992382068561
619	Pt11	Firmicutes	Pre-Tx	Mb	0.043606998654105
620	Pt11	Firmicutes	Pre-Tx	Pc	0.0337105706718035
621	Pt11	Firmicutes	Pre-Tx	Ph	0.631524008350731
622	Pt11	Firmicutes	Pre-Tx	Ra	0.534038334434898
623	Pt11	Firmicutes	Pre-Tx	Vf	0.46264482620855
624	Pt11	Firmicutes	Post-Tx-offIS-12M	Ac	0.344027640671274
625	Pt11	Firmicutes	Post-Tx-offIS-12M	Hp	0.0902777777777778
626	Pt11	Firmicutes	Post-Tx-offIS-12M	Ic	0.345213849287169
627	Pt11	Firmicutes	Post-Tx-offIS-12M	Mb	0.263187118267629
628	Pt11	Firmicutes	Post-Tx-offIS-12M	Pc	0.471209213051824
629	Pt11	Firmicutes	Post-Tx-offIS-12M	Ph	0.0344666977177457
630	Pt11	Firmicutes	Post-Tx-offIS-12M	Ra	0.0856256463288522
631	Pt11	Firmicutes	Post-Tx-offIS-12M	Vf	0.415589502546025
632	Pt11	Firmicutes	Post-Tx-offIS-24M	Ac	0.282998944033791
633	Pt11	Firmicutes	Post-Tx-offIS-24M	Hp	0.267427437360456
634	Pt11	Firmicutes	Post-Tx-offIS-24M	Ic	0.328870927001768
635	Pt11	Firmicutes	Post-Tx-offIS-24M	Mb	0.368604073522106
636	Pt11	Firmicutes	Post-Tx-offIS-24M	Pc	0.208099956915123
637	Pt11	Firmicutes	Post-Tx-offIS-24M	Ph	0.219792865362486
638	Pt11	Firmicutes	Post-Tx-offIS-24M	Ra	0.131916684199453
639	Pt11	Firmicutes	Post-Tx-offIS-24M	Vf	0.392539525691699
640	Pt11	Gammaproteobacteria	Pre-Tx	Ac	0.00644972148929932
641	Pt11	Gammaproteobacteria	Pre-Tx	Hp	0.0309577555627217
642	Pt11	Gammaproteobacteria	Pre-Tx	Ic	0
643	Pt11	Gammaproteobacteria	Pre-Tx	Mb	0.00188425302826379
644	Pt11	Gammaproteobacteria	Pre-Tx	Pc	0
645	Pt11	Gammaproteobacteria	Pre-Tx	Ph	0.00173973556019485
646	Pt11	Gammaproteobacteria	Pre-Tx	Ra	0
647	Pt11	Gammaproteobacteria	Pre-Tx	Vf	0.0411506192568918
648	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Ac	0.0306021717670286
649	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Hp	0.007168458781362
650	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Ic	0.0320773930753564
651	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Mb	0.0186007773459189
652	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Pc	0.0236724248240563
653	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Ph	0.000698649278062413
654	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Ra	0.00103412616339193
655	Pt11	Gammaproteobacteria	Post-Tx-offIS-12M	Vf	0.054837446141794
656	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Ac	0.0704857444561773
657	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Hp	0.12478293227487
658	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Ic	0.0262692599141197
659	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Mb	0.0213611525086935
660	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Pc	0.027574321413184
661	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Ph	0.0147295742232451
662	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Ra	0.0039974752787713
663	Pt11	Gammaproteobacteria	Post-Tx-offIS-24M	Vf	0.058300395256917
664	Pt11	Micrococcus luteus	Pre-Tx	Ac	0.00117267663441806
665	Pt11	Micrococcus luteus	Pre-Tx	Hp	0.0035472428248952
666	Pt11	Micrococcus luteus	Pre-Tx	Ic	0
667	Pt11	Micrococcus luteus	Pre-Tx	Mb	0.000807537012113055
668	Pt11	Micrococcus luteus	Pre-Tx	Pc	0.000481579581025764
669	Pt11	Micrococcus luteus	Pre-Tx	Ph	0
670	Pt11	Micrococcus luteus	Pre-Tx	Ra	0.0023132848645076
671	Pt11	Micrococcus luteus	Pre-Tx	Vf	0.00719137035557331
672	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Ac	0
673	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Hp	0.00582437275985663
674	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Ic	0.0132382892057026
675	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Mb	0.00249861188228762
676	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Pc	0.00191938579654511
677	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Ph	0
678	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Ra	0
679	Pt11	Micrococcus luteus	Post-Tx-offIS-12M	Vf	0.0156678417547983
680	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Ac	0.00158394931362197
681	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Hp	0
682	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Ic	0.0037888355645365
683	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Mb	0
684	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Pc	0
685	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Ph	0.00138089758342923
686	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Ra	0
687	Pt11	Micrococcus luteus	Post-Tx-offIS-24M	Vf	0.00123517786561265
688	Pt11	Staphylococcus aureus	Pre-Tx	Ac	0
689	Pt11	Staphylococcus aureus	Pre-Tx	Hp	0
690	Pt11	Staphylococcus aureus	Pre-Tx	Ic	0
691	Pt11	Staphylococcus aureus	Pre-Tx	Mb	0
692	Pt11	Staphylococcus aureus	Pre-Tx	Pc	0
693	Pt11	Staphylococcus aureus	Pre-Tx	Ph	0
694	Pt11	Staphylococcus aureus	Pre-Tx	Ra	0
695	Pt11	Staphylococcus aureus	Pre-Tx	Vf	0
696	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Ac	0
697	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Hp	0.0017921146953405
698	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Ic	0
699	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Mb	0
700	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Pc	0.000639795265515035
701	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Ph	0
702	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Ra	0
703	Pt11	Staphylococcus aureus	Post-Tx-offIS-12M	Vf	0.00195848021934978
704	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Ac	0.0155755015839493
705	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Hp	0.00992309600595386
706	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Ic	0.0123768628441526
707	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Mb	0.00745156482861401
708	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Pc	0.0045239121068505
709	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Ph	0
710	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Ra	0.00336629497159689
711	Pt11	Staphylococcus aureus	Post-Tx-offIS-24M	Vf	0.0101284584980237
712	Pt11	Staphylococcus epidermidis	Pre-Tx	Ac	0.810319554382879
713	Pt11	Staphylococcus epidermidis	Pre-Tx	Hp	0.194775878748791
714	Pt11	Staphylococcus epidermidis	Pre-Tx	Ic	0.539115147963668
715	Pt11	Staphylococcus epidermidis	Pre-Tx	Mb	0.014535666218035
716	Pt11	Staphylococcus epidermidis	Pre-Tx	Pc	0.940765711533831
717	Pt11	Staphylococcus epidermidis	Pre-Tx	Ph	0.0601948503827419
718	Pt11	Staphylococcus epidermidis	Pre-Tx	Ra	0.346662260409781
719	Pt11	Staphylococcus epidermidis	Pre-Tx	Vf	0.0970834998002398
720	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ac	0.0429417571569595
721	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Hp	0.0595878136200717
722	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ic	0.176171079429735
723	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Mb	0.0427540255413659
724	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Pc	0.0863723608445298
725	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ph	0.521658127619935
726	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Ra	0.709617373319545
727	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-12M	Vf	0.0485703094398747
728	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ac	0.0221752903907075
729	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Hp	0.0153807988092285
730	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ic	0.0659257388229351
731	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Mb	0.0362642821659215
732	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Pc	0.0239121068504955
733	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ph	0.306098964326813
734	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Ra	0.476120345045235
735	Pt11	Staphylococcus epidermidis	Post-Tx-offIS-24M	Vf	0.0195158102766798
736	Pt11	Staphylococcus hominis	Pre-Tx	Ac	0.010847258868367
737	Pt11	Staphylococcus hominis	Pre-Tx	Hp	0.0154788777813609
738	Pt11	Staphylococcus hominis	Pre-Tx	Ic	0.0565484910635805
739	Pt11	Staphylococcus hominis	Pre-Tx	Mb	0.00134589502018843
740	Pt11	Staphylococcus hominis	Pre-Tx	Pc	0.00963159162051529
741	Pt11	Staphylococcus hominis	Pre-Tx	Ph	0.227557411273486
742	Pt11	Staphylococcus hominis	Pre-Tx	Ra	0.00363516192994052
743	Pt11	Staphylococcus hominis	Pre-Tx	Vf	0.0179784258889333
744	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Ac	0.027147087857848
745	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Hp	0.0219534050179211
746	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Ic	0.174643584521385
747	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Mb	0.341199333703498
748	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Pc	0.0137555982085733
749	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Ph	0.416627852817885
750	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Ra	0.10258531540848
751	Pt11	Staphylococcus hominis	Post-Tx-offIS-12M	Vf	0.0340775558166863
752	Pt11	Staphylococcus hominis	Post-Tx-offIS-24M	Ac	0.0087117212249208
753	Pt11	Staphylococcus hominis	Post-Tx-offIS-24M	Hp	0.00496154800297693
754	Pt11	Staphylococcus hominis	Post-Tx-offIS-24M	Ic	0.0687042182369285
755	Pt11	Staphylococcus hominis	Post-Tx-offIS-24M	Mb	0.003725782414307
